"","ym","temp"
"235",192007,21.8258064516129
"236",192008,18.7548387096774
"237",192009,16.11
"238",192010,7.87096774193548
"239",192011,0.393333333333333
"240",192012,2.62903225806452
"241",192101,4.5
"242",192102,1.68571428571429
"243",192103,7.28387096774194
"244",192104,10.7633333333333
"245",192105,17.5161290322581
"246",192106,18.0233333333333
"247",192107,22.3354838709677
"248",192108,21.5709677419355
"249",192109,15.84
"250",192110,11.3354838709677
"251",192111,2.64
"252",192112,0.880645161290323
"253",192201,-1.58064516129032
"254",192202,-2.275
"255",192203,6.94193548387097
"256",192204,9.58333333333333
"257",192205,16.7225806451613
"258",192206,20.3866666666667
"259",192207,21.2193548387097
"260",192208,20.6290322580645
"261",192209,14.1433333333333
"262",192210,8.83548387096774
"263",192211,2.41
"264",192212,0.687096774193548
"265",192301,1.72903225806452
"266",192302,1.67857142857143
"267",192303,6.92903225806452
"268",192304,9.64333333333333
"269",192305,17.5741935483871
"270",192306,16.42
"271",192307,21.8967741935484
"272",192308,20.8806451612903
"273",192309,16.8166666666667
"274",192310,13.6322580645161
"275",192311,6.75333333333333
"276",192312,1.11935483870968
"277",192401,-3.13548387096774
"278",192402,-0.35
"279",192403,4.8
"280",192404,9.62666666666667
"281",192405,18.3032258064516
"282",192406,19.6933333333333
"283",192407,20.6935483870968
"284",192408,18.8774193548387
"285",192409,17.4933333333333
"286",192410,11.1806451612903
"287",192411,3.18666666666667
"288",192412,-0.0612903225806452
"289",192501,0.216129032258065
"290",192502,5.56785714285714
"291",192503,5.1258064516129
"292",192504,11.3133333333333
"293",192505,17.7548387096774
"294",192506,17.97
"295",192507,21.2290322580645
"296",192508,20.258064516129
"297",192509,14.4966666666667
"298",192510,11.2935483870968
"299",192511,5.76666666666667
"300",192512,-2.34516129032258
"301",192601,0.148387096774194
"302",192602,4.97857142857143
"303",192603,5.67096774193548
"304",192604,12.7466666666667
"305",192605,15.3774193548387
"306",192606,17.7233333333333
"307",192607,20.4709677419355
"308",192608,18.558064516129
"309",192609,17.4233333333333
"310",192610,12.0032258064516
"311",192611,10.2433333333333
"312",192612,2.03870967741935
"313",192701,2.6741935483871
"314",192702,0.575
"315",192703,8.5258064516129
"316",192704,10.6866666666667
"317",192705,14.9774193548387
"318",192706,20.7033333333333
"319",192707,22.1870967741935
"320",192708,21.2612903225806
"321",192709,17.1666666666667
"322",192710,10.3064516129032
"323",192711,6.03
"324",192712,-3.13870967741935
"325",192801,-0.380645161290323
"326",192802,2.14285714285714
"327",192803,4.54516129032258
"328",192804,11.75
"329",192805,13.4451612903226
"330",192806,18.52
"331",192807,24.2451612903226
"332",192808,22.0258064516129
"333",192809,16.8733333333333
"334",192810,11.0064516129032
"335",192811,7.77333333333333
"336",192812,0.567741935483871
"337",192901,-3.88064516129032
"338",192902,-7.675
"339",192903,2.29032258064516
"340",192904,7.58333333333333
"341",192905,17.3451612903226
"342",192906,18.7366666666667
"343",192907,21.8774193548387
"344",192908,22.8387096774194
"345",192909,16.9466666666667
"346",192910,12.7806451612903
"347",192911,7.16666666666667
"348",192912,3.14193548387097
"349",193001,0.248387096774194
"350",193002,1.44285714285714
"351",193003,7.63225806451613
"352",193004,12.37
"353",193005,15.6483870967742
"354",193006,21.79
"355",193007,21.6161290322581
"356",193008,20.2483870967742
"357",193009,17.8866666666667
"358",193010,11.3096774193548
"359",193011,7.72666666666667
"360",193012,1.44193548387097
"361",193101,0.306451612903226
"362",193102,1.73928571428571
"363",193103,1.98387096774194
"364",193104,8.96666666666667
"365",193105,18.9645161290323
"366",193106,21.6833333333333
"367",193107,23.0870967741935
"368",193108,20.0806451612903
"369",193109,12.6866666666667
"370",193110,9.88064516129032
"371",193111,4.67333333333333
"372",193112,-0.22258064516129
"373",193201,-1.22903225806452
"374",193202,-2.4
"375",193203,1.60322580645161
"376",193204,11.1066666666667
"377",193205,16.8516129032258
"378",193206,18.3166666666667
"379",193207,22.9548387096774
"380",193208,21.4741935483871
"381",193209,19.9766666666667
"382",193210,12.4064516129032
"383",193211,5.11333333333333
"384",193212,0.941935483870968
"385",193301,-2.09354838709677
"386",193302,2.21071428571429
"387",193303,6.79677419354839
"388",193304,9.44666666666667
"389",193305,15.158064516129
"390",193306,17.5133333333333
"391",193307,22.0290322580645
"392",193308,21.1612903225806
"393",193309,15.8933333333333
"394",193310,11.0548387096774
"395",193311,5.56
"396",193312,-4.19032258064516
"397",193401,-1.60645161290323
"398",193402,1.475
"399",193403,9.59032258064516
"400",193404,14.4033333333333
"401",193405,18.8096774193548
"402",193406,19.02
"403",193407,21.9903225806452
"404",193408,21.441935483871
"405",193409,18.0666666666667
"406",193410,11.5129032258065
"407",193411,6.88
"408",193412,5.1258064516129
"409",193501,-2.15161290322581
"410",193502,0.578571428571429
"411",193503,4.60967741935484
"412",193504,11.1033333333333
"413",193505,14.9129032258065
"414",193506,21.7233333333333
"415",193507,21.9161290322581
"416",193508,20.1903225806452
"417",193509,16.2366666666667
"418",193510,13.6677419354839
"419",193511,4.84666666666667
"420",193512,1.45806451612903
"421",193601,4.0258064516129
"422",193602,2.26071428571429
"423",193603,8.59677419354839
"424",193604,11.41
"425",193605,17.4193548387097
"426",193606,19.24
"427",193607,23.5806451612903
"428",193608,19.3064516129032
"429",193609,15.7266666666667
"430",193610,7.81290322580645
"431",193611,5.14
"432",193612,0.693548387096774
"433",193701,-2.5258064516129
"434",193702,1.81785714285714
"435",193703,7.67096774193548
"436",193704,10.7
"437",193705,18.8677419354839
"438",193706,20.78
"439",193707,21.5806451612903
"440",193708,20.7516129032258
"441",193709,17.68
"442",193710,11.6741935483871
"443",193711,5.58333333333333
"444",193712,0.57741935483871
"445",193801,-0.306451612903226
"446",193802,2.53214285714286
"447",193803,9.29032258064516
"448",193804,8.92333333333333
"449",193805,14.9451612903226
"450",193806,21.6
"451",193807,22.0903225806452
"452",193808,20.7451612903226
"453",193809,15.5166666666667
"454",193810,12.6193548387097
"455",193811,7.36333333333333
"456",193812,0.0290322580645161
"457",193901,1.4741935483871
"458",193902,3.51785714285714
"459",193903,3.53870967741935
"460",193904,14.23
"461",193905,15.6225806451613
"462",193906,20.6033333333333
"463",193907,22.2935483870968
"464",193908,21.3387096774194
"465",193909,16.1933333333333
"466",193910,10.0258064516129
"467",193911,6.35
"468",193912,0.661290322580645
"469",194001,-6.98387096774194
"470",194002,-5.15714285714286
"471",194003,2.5741935483871
"472",194004,11.5333333333333
"473",194005,14.3967741935484
"474",194006,19.29
"475",194007,20.7032258064516
"476",194008,17.6548387096774
"477",194009,16.1133333333333
"478",194010,10.8193548387097
"479",194011,8.09
"480",194012,-3.14838709677419
"481",194101,-2.39677419354839
"482",194102,2.28571428571429
"483",194103,6.30645161290323
"484",194104,10.3633333333333
"485",194105,13.6548387096774
"486",194106,18.6566666666667
"487",194107,20.7225806451613
"488",194108,19.8032258064516
"489",194109,14.55
"490",194110,9.86129032258065
"491",194111,2.85
"492",194112,1.94516129032258
"493",194201,-8.66129032258065
"494",194202,-2.15
"495",194203,2.93870967741935
"496",194204,9.98
"497",194205,16.5806451612903
"498",194206,19.5566666666667
"499",194207,20.7774193548387
"500",194208,21.0322580645161
"501",194209,20.4633333333333
"502",194210,12.5548387096774
"503",194211,4.58333333333333
"504",194212,2.27741935483871
"505",194301,-4.2
"506",194302,3.41785714285714
"507",194303,7.51612903225806
"508",194304,12.6766666666667
"509",194305,15.2677419354839
"510",194306,18.0433333333333
"511",194307,21.6032258064516
"512",194308,23.6
"513",194309,18.59
"514",194310,13.3225806451613
"515",194311,4.97333333333333
"516",194312,1.51612903225806
"517",194401,2.93225806451613
"518",194402,0.878571428571429
"519",194403,2.7741935483871
"520",194404,11.6466666666667
"521",194405,14.9516129032258
"522",194406,18.62
"523",194407,20.7516129032258
"524",194408,22.6806451612903
"525",194409,16.4966666666667
"526",194410,12.7387096774194
"527",194411,5.38333333333333
"528",194412,0.287096774193548
"529",194501,-3.49354838709677
"530",194502,1.93928571428571
"531",194503,6.74838709677419
"532",194504,12.24
"533",194505,18.2451612903226
"534",194506,20.8966666666667
"535",194507,22.441935483871
"536",194508,21.2451612903226
"537",194509,17
"538",194510,10.5290322580645
"539",194511,5.48333333333333
"540",194512,1.50645161290323
"541",194601,-2.83225806451613
"542",194602,2.59642857142857
"543",194603,7.31612903225806
"544",194604,14.3166666666667
"545",194605,18.8483870967742
"546",194606,21.13
"547",194607,23.6096774193548
"548",194608,22.841935483871
"549",194609,18.4733333333333
"550",194610,7.75483870967742
"551",194611,5.94
"552",194612,-0.248387096774193
"553",194701,-5.74838709677419
"554",194702,-1.79285714285714
"555",194703,6.46129032258064
"556",194704,13.91
"557",194705,18.1612903225806
"558",194706,21.2233333333333
"559",194707,23.5677419354839
"560",194708,22.2612903225806
"561",194709,20.7
"562",194710,9.8741935483871
"563",194711,6.94
"564",194712,2.54838709677419
"565",194801,4.16451612903226
"566",194802,1.17857142857143
"567",194803,7.19354838709677
"568",194804,13.7266666666667
"569",194805,18.2903225806452
"570",194806,18.7433333333333
"571",194807,20.1032258064516
"572",194808,21.4
"573",194809,18.26
"574",194810,12.2032258064516
"575",194811,4.24
"576",194812,-2.56451612903226
"577",194901,1.69354838709677
"578",194902,2.63571428571429
"579",194903,4.39032258064516
"580",194904,13.64
"581",194905,17.8225806451613
"582",194906,18.4933333333333
"583",194907,21.5451612903226
"584",194908,20.541935483871
"585",194909,18.45
"586",194910,12.258064516129
"587",194911,7.51333333333333
"588",194912,3.50322580645161
"589",195001,-2.26451612903226
"590",195002,1.77142857142857
"591",195003,8.16129032258065
"592",195004,12.34
"593",195005,18.7129032258064
"594",195006,21.7366666666667
"595",195007,24.1741935483871
"596",195008,22.4709677419355
"597",195009,17.4
"598",195010,9.68064516129032
"599",195011,6.11333333333333
"600",195012,3.66451612903226
"601",195101,2.67741935483871
"602",195102,4.11071428571429
"603",195103,6.3741935483871
"604",195104,12.2466666666667
"605",195105,16.3709677419355
"606",195106,20.54
"607",195107,22.1709677419355
"608",195108,22.6129032258065
"609",195109,18.3366666666667
"610",195110,9.9741935483871
"611",195111,8.14333333333333
"612",195112,2.2
"613",195201,1.16451612903226
"614",195202,1.43928571428571
"615",195203,2.7741935483871
"616",195204,14.94
"617",195205,15.5967741935484
"618",195206,20.18
"619",195207,23.9129032258065
"620",195208,23.7709677419355
"621",195209,15.4866666666667
"622",195210,10.4129032258065
"623",195211,4.60333333333333
"624",195212,0.748387096774194
"625",195301,1.30967741935484
"626",195302,2.37857142857143
"627",195303,6.75161290322581
"628",195304,12.3433333333333
"629",195305,15.4032258064516
"630",195306,20.31
"631",195307,22.6387096774194
"632",195308,19.6774193548387
"633",195309,18.04
"634",195310,12.5870967741935
"635",195311,4.45333333333333
"636",195312,0.970967741935484
"637",195401,-4.82903225806452
"638",195402,-4.44285714285714
"639",195403,6.85806451612903
"640",195404,9.21
"641",195405,16.1645161290323
"642",195406,21.4233333333333
"643",195407,19.6935483870968
"644",195408,21.1096774193548
"645",195409,18.26
"646",195410,10.8548387096774
"647",195411,5.04
"648",195412,3.87741935483871
"649",195501,-0.974193548387097
"650",195502,1.20357142857143
"651",195503,4.40967741935484
"652",195504,8.73333333333333
"653",195505,15.1258064516129
"654",195506,19.1333333333333
"655",195507,21.0032258064516
"656",195508,19.6032258064516
"657",195509,16.8433333333333
"658",195510,10.9451612903226
"659",195511,5.62666666666667
"660",195512,3.56129032258065
"661",195601,1.39032258064516
"662",195602,-7.55
"663",195603,3.01935483870968
"664",195604,10.9866666666667
"665",195605,15.7870967741935
"666",195606,18.55
"667",195607,21.6677419354839
"668",195608,20.7935483870968
"669",195609,16.8933333333333
"670",195610,10.2741935483871
"671",195611,2.27666666666667
"672",195612,1.50967741935484
"673",195701,-1.3258064516129
"674",195702,4.33214285714286
"675",195703,7.45161290322581
"676",195704,11.8933333333333
"677",195705,13.5322580645161
"678",195706,21.86
"679",195707,21.9161290322581
"680",195708,19.9096774193548
"681",195709,15.83
"682",195710,10.458064516129
"683",195711,6.69
"684",195712,1.22903225806452
"685",195801,-0.419354838709677
"686",195802,3.49642857142857
"687",195803,1.78064516129032
"688",195804,9.17
"689",195805,20.3935483870968
"690",195806,18.33
"691",195807,21.8161290322581
"692",195808,21.4548387096774
"693",195809,16.9333333333333
"694",195810,11.2612903225806
"695",195811,6.60666666666667
"696",195812,3.48709677419355
"697",195901,0.0838709677419355
"698",195902,0.503571428571429
"699",195903,8.53870967741936
"700",195904,11.8766666666667
"701",195905,16.0935483870968
"702",195906,19.08
"703",195907,22.5516129032258
"704",195908,20.6806451612903
"705",195909,15.5266666666667
"706",195910,10.2677419354839
"707",195911,5.71333333333333
"708",195912,4.15483870967742
"709",196001,-1.23225806451613
"710",196002,0.0428571428571429
"711",196003,6.88387096774194
"712",196004,11.3633333333333
"713",196005,15.6161290322581
"714",196006,20.28
"715",196007,19.7032258064516
"716",196008,20.8548387096774
"717",196009,15.6433333333333
"718",196010,12.3032258064516
"719",196011,7.96333333333333
"720",196012,4.38064516129032
"721",196101,-1.08709677419355
"722",196102,2.83571428571429
"723",196103,9.29677419354839
"724",196104,14.5033333333333
"725",196105,14.8193548387097
"726",196106,20.71
"727",196107,20.2612903225806
"728",196108,21.2548387096774
"729",196109,18.8533333333333
"730",196110,13.5806451612903
"731",196111,6.66
"732",196112,0.412903225806452
"733",196201,0.809677419354839
"734",196202,1.00714285714286
"735",196203,2.41612903225806
"736",196204,13.1466666666667
"737",196205,14.9161290322581
"738",196206,18.2833333333333
"739",196207,20.0935483870968
"740",196208,23.2258064516129
"741",196209,16.18
"742",196210,11.5
"743",196211,6.08666666666667
"744",196212,-1.78387096774194
"745",196301,-5.30645161290323
"746",196302,-3.36428571428571
"747",196303,3.15806451612903
"748",196304,12.8266666666667
"749",196305,17.0193548387097
"750",196306,20.6966666666667
"751",196307,23.5
"752",196308,21.4967741935484
"753",196309,17.5
"754",196310,10.9161290322581
"755",196311,8.98
"756",196312,-3.20322580645161
"757",196401,-5.89354838709677
"758",196402,0.85
"759",196403,3.09354838709677
"760",196404,12.7066666666667
"761",196405,16.1322580645161
"762",196406,22.3933333333333
"763",196407,21.9161290322581
"764",196408,19.4645161290323
"765",196409,16.2833333333333
"766",196410,10.8483870967742
"767",196411,7.49666666666667
"768",196412,0.751612903225806
"769",196501,0.696774193548387
"770",196502,-1.57142857142857
"771",196503,5.90967741935484
"772",196504,10.02
"773",196505,14.6774193548387
"774",196506,19.0633333333333
"775",196507,20.5709677419355
"776",196508,18.8354838709677
"777",196509,16.75
"778",196510,9.95806451612903
"779",196511,2.91
"780",196512,1.91935483870968
"781",196601,-2.98387096774194
"782",196602,6.83928571428571
"783",196603,6.4
"784",196604,13.2266666666667
"785",196605,16.7290322580645
"786",196606,19.44
"787",196607,20.3677419354839
"788",196608,19.9548387096774
"789",196609,16.4533333333333
"790",196610,15.0903225806452
"791",196611,5.35
"792",196612,2.25806451612903
"793",196701,-1.34516129032258
"794",196702,2.41785714285714
"795",196703,7.6
"796",196704,11.3033333333333
"797",196705,16.8612903225806
"798",196706,19.3366666666667
"799",196707,23.3741935483871
"800",196708,21.4032258064516
"801",196709,18.4666666666667
"802",196710,12.7774193548387
"803",196711,5.36
"804",196712,0.838709677419355
"805",196801,-1.18387096774194
"806",196802,3.68928571428571
"807",196803,6.67741935483871
"808",196804,13.4666666666667
"809",196805,17.3064516129032
"810",196806,21.3133333333333
"811",196807,21.458064516129
"812",196808,19.9064516129032
"813",196809,16.6
"814",196810,11.2903225806452
"815",196811,7.29333333333333
"816",196812,-0.945161290322581
"817",196901,-2.08709677419355
"818",196902,0.382142857142857
"819",196903,4.40645161290323
"820",196904,11.2333333333333
"821",196905,19.3258064516129
"822",196906,18.8166666666667
"823",196907,22.041935483871
"824",196908,19.9516129032258
"825",196909,17.3466666666667
"826",196910,12.0935483870968
"827",196911,8.04333333333333
"828",196912,-1.39032258064516
"829",197001,-1.20967741935484
"830",197002,0.589285714285714
"831",197003,4.76774193548387
"832",197004,11.03
"833",197005,15.0129032258065
"834",197006,20.6366666666667
"835",197007,20.8838709677419
"836",197008,20.5096774193548
"837",197009,16.3066666666667
"838",197010,10.4677419354839
"839",197011,8.31
"840",197012,1.50967741935484
"841",197101,-0.92258064516129
"842",197102,3.34642857142857
"843",197103,3.8258064516129
"844",197104,12.3866666666667
"845",197105,18.7322580645161
"846",197106,19.0266666666667
"847",197107,22.0161290322581
"848",197108,22.8193548387097
"849",197109,15.1033333333333
"850",197110,10.8064516129032
"851",197111,5.44666666666667
"852",197112,4.28709677419355
"853",197201,-0.316129032258064
"854",197202,4.02857142857143
"855",197203,8.74193548387097
"856",197204,12.8433333333333
"857",197205,16.1967741935484
"858",197206,20.7933333333333
"859",197207,22.4193548387097
"860",197208,19.9129032258065
"861",197209,14.2866666666667
"862",197210,9.63548387096774
"863",197211,6.22
"864",197212,1.8
"865",197301,0.296774193548387
"866",197302,3.33928571428571
"867",197303,6.62258064516129
"868",197304,10.56
"869",197305,18.0258064516129
"870",197306,19.92
"871",197307,21.5774193548387
"872",197308,22.1258064516129
"873",197309,17.9966666666667
"874",197310,10.4838709677419
"875",197311,3.96666666666667
"876",197312,0.967741935483871
"877",197401,2.19354838709677
"878",197402,5.94642857142857
"879",197403,9.77741935483871
"880",197404,11.7933333333333
"881",197405,15.2322580645161
"882",197406,18.0466666666667
"883",197407,20.8161290322581
"884",197408,22.8838709677419
"885",197409,16.89
"886",197410,8.3
"887",197411,6.25666666666667
"888",197412,4.38709677419355
"889",197501,3.33225806451613
"890",197502,2.1
"891",197503,8.66451612903226
"892",197504,11.4133333333333
"893",197505,18.3967741935484
"894",197506,19.4633333333333
"895",197507,21.6129032258065
"896",197508,20.8258064516129
"897",197509,18.74
"898",197510,11.2645161290323
"899",197511,4.41
"900",197512,2.07096774193548
"901",197601,1.65483870967742
"902",197602,0.860714285714286
"903",197603,3.63870967741935
"904",197604,12.69
"905",197605,16.541935483871
"906",197606,20.15
"907",197607,23.1870967741935
"908",197608,18.8935483870968
"909",197609,15.4566666666667
"910",197610,12.241935483871
"911",197611,7.47333333333333
"912",197612,1.23225806451613
"913",197701,0.787096774193548
"914",197702,4.875
"915",197703,9.83225806451613
"916",197704,10.0866666666667
"917",197705,17.1096774193548
"918",197706,20.6933333333333
"919",197707,20.7612903225806
"920",197708,20.0161290322581
"921",197709,15.1033333333333
"922",197710,12.5806451612903
"923",197711,6.66666666666667
"924",197712,0.0193548387096774
"925",197801,1.12258064516129
"926",197802,0.821428571428571
"927",197803,7.89032258064516
"928",197804,10.71
"929",197805,14.4548387096774
"930",197806,19.23
"931",197807,19.8483870967742
"932",197808,19.3032258064516
"933",197809,15.6433333333333
"934",197810,12.0161290322581
"935",197811,3.09666666666667
"936",197812,2.12258064516129
"937",197901,-1.77096774193548
"938",197902,2.87857142857143
"939",197903,8.54516129032258
"940",197904,10.67
"941",197905,17.9516129032258
"942",197906,22.5433333333333
"943",197907,19.7612903225806
"944",197908,20.3935483870968
"945",197909,17.54
"946",197910,9.97741935483871
"947",197911,6.32
"948",197912,4.98064516129032
"949",198001,-2.45161290322581
"950",198002,2.63571428571429
"951",198003,5.61290322580645
"952",198004,9.23666666666667
"953",198005,14.3064516129032
"954",198006,18.75
"955",198007,19.7709677419355
"956",198008,20.2838709677419
"957",198009,15.7566666666667
"958",198010,11.2096774193548
"959",198011,4.27666666666667
"960",198012,1.31935483870968
"961",198101,-1.28064516129032
"962",198102,2.69285714285714
"963",198103,9.43225806451613
"964",198104,11.2766666666667
"965",198105,16.5838709677419
"966",198106,20.6333333333333
"967",198107,20.8838709677419
"968",198108,21.0096774193548
"969",198109,17.6033333333333
"970",198110,12.2967741935484
"971",198111,5.81666666666667
"972",198112,0.283870967741935
"973",198201,-2.72903225806452
"974",198202,0.353571428571429
"975",198203,6.81935483870968
"976",198204,9.58333333333333
"977",198205,17.2903225806452
"978",198206,20.5
"979",198207,21.841935483871
"980",198208,21.7548387096774
"981",198209,20.3766666666667
"982",198210,12.6709677419355
"983",198211,6.10333333333333
"984",198212,4.09354838709677
"985",198301,4.83548387096774
"986",198302,0.671428571428571
"987",198303,7.99032258064516
"988",198304,13.7366666666667
"989",198305,18.3322580645161
"990",198306,19.98
"991",198307,24.2741935483871
"992",198308,21.7612903225806
"993",198309,17.59
"994",198310,11.4870967741935
"995",198311,3.54333333333333
"996",198312,1.49032258064516
"997",198401,1.31290322580645
"998",198402,1.85714285714286
"999",198403,6.05483870967742
"1000",198404,11.3633333333333
"1001",198405,15.9193548387097
"1002",198406,18.2533333333333
"1003",198407,19.6806451612903
"1004",198408,20.6612903225806
"1005",198409,17.16
"1006",198410,12.8193548387097
"1007",198411,6.03
"1008",198412,0.841935483870968
"1009",198501,-3.8741935483871
"1010",198502,-3.04642857142857
"1011",198503,5.5258064516129
"1012",198504,11.8466666666667
"1013",198505,17.3903225806452
"1014",198506,17.06
"1015",198507,21.7290322580645
"1016",198508,21.5129032258065
"1017",198509,17.1866666666667
"1018",198510,10.841935483871
"1019",198511,4.37333333333333
"1020",198512,4.66774193548387
"1021",198601,1
"1022",198602,-2.08928571428571
"1023",198603,4.50645161290323
"1024",198604,13.5433333333333
"1025",198605,18.9258064516129
"1026",198606,19.54
"1027",198607,20.9322580645161
"1028",198608,22.4
"1029",198609,17.3166666666667
"1030",198610,11.3516129032258
"1031",198611,5.75
"1032",198612,0.235483870967742
